time_seconds,power
7616.600187,48.86
7617.842476,55.36
7618.825792,48.86
7621.273278,48.86
7623.497992,48.86
7625.723701,48.86
7627.949292,48.86
7627.998319,55.36
7630.174872,48.48
7632.398605,48.48
7634.624300,48.48
7636.849815,48.48
7638.154666,55.05
7639.075302,48.48
7641.301860,48.48
7643.526468,48.48
7645.752023,48.48
7647.977716,48.48
7648.310515,55.05
7650.203251,48.48
7652.426870,48.48
7654.652493,48.48
7656.877990,48.48
7658.466846,55.05
7659.103776,48.48
7661.329268,48.48
7663.553895,48.48
7665.779393,48.48
7668.004908,48.09
7668.622706,55.05
7670.230624,48.09
7672.454312,48.09
7674.679775,48.09
7676.905349,48.09
7678.779452,54.73
7679.130921,48.09
7681.356706,48.09
7683.581337,48.09
7685.806942,48.09
7688.032431,48.09
7688.935419,54.73
7690.257853,48.09
7692.481707,48.09
7694.707378,48.09
7696.932894,48.09
7699.091944,54.73
7699.158379,48.09
7701.383851,48.09
7703.609090,48.09
7705.834680,47.71
7708.060141,47.71
7709.248250,54.73
7710.285635,47.71
7712.509281,47.71
7714.733108,47.71
7716.958606,47.71
7719.406221,47.71
7719.404132,54.41
7721.631798,47.71
7723.857382,47.71
7726.083140,47.71
7728.308639,47.71
7729.560907,54.41
7730.534209,47.71
7732.758897,47.71
7734.984443,47.71
7737.210215,47.71
7739.435715,47.71
7739.716939,54.41
7741.661258,47.71
7743.886850,47.32
7746.112439,47.32
7748.338510,47.32
7749.873198,54.41
7750.564026,47.32
7752.788691,47.32
7755.014218,47.32
7757.239746,47.32
7759.465109,47.32
7760.029575,54.1
7761.690598,47.32
7763.916201,47.32
7766.141688,47.32
7768.367158,47.32
7770.186328,54.1
7770.592768,47.32
7772.818523,47.32
7775.044044,47.32
7777.269522,47.32
7779.495054,47.32
7780.342981,54.1
7781.720721,47.32
7783.946316,46.91
7786.171824,46.91
7788.397333,46.91
7790.499207,54.1
7790.622830,46.91
7792.847607,46.91
7795.073107,46.91
7797.298598,46.91
7799.524074,46.91
7800.655308,53.78
7801.749541,46.91
7803.975269,46.91
7806.200785,46.91
7808.426285,46.91
7810.651755,46.91
7810.811050,53.78
7812.876397,46.91
7815.101060,46.91
7817.326556,46.91
7819.552047,46.91
7820.967700,53.78
7821.777537,46.91
7824.003129,46.5
7826.228817,46.5
7828.454372,46.5
7830.679884,46.5
7831.123676,53.78
7832.904492,46.5
7835.129982,46.5
7837.355626,46.5
7839.581150,46.5
7841.280439,53.46
7841.806622,46.5
7844.032243,46.5
7846.257748,46.5
7848.483413,46.5
7850.708967,46.5
7851.436225,53.46
7852.933561,46.5
7855.159028,46.5
7857.384490,46.5
7859.609092,46.5
7861.592362,53.46
7861.834637,46.1
7864.060350,46.1
7866.285834,46.1
7868.511349,46.1
7870.736959,46.1
7871.748537,53.46
7872.961605,46.1
7875.187099,46.1
7877.412590,46.1
7879.638084,46.1
7881.863779,46.1
7881.905257,53.46
7884.089503,46.1
7886.315133,46.1
7888.540696,46.1
7890.766161,46.1
7892.061499,53.08
7892.990905,46.1
7895.216433,46.1
7897.441925,46.1
7899.667423,46.1
7901.892911,45.69
7902.218003,53.08
7904.117025,45.69
7906.342584,45.69
7908.568072,45.69
7910.793571,45.69
7912.373909,53.08
7913.018275,45.69
7915.243887,45.69
7917.469371,45.69
7919.694846,45.69
7921.920327,45.69
7922.529800,53.08
7924.145949,45.69
7926.371665,45.69
7928.597305,45.69
7930.822802,45.69
7932.686434,52.7
7933.047391,45.69
7935.272887,45.69
7937.497097,45.69
7939.722748,45.69
7941.948251,45.28
7942.842609,52.7
7944.173833,45.28
7946.621413,45.28
7948.846993,45.28
7951.072580,45.28
7952.998835,52.7
7953.297242,45.28
7955.522766,45.28
7957.748261,45.28
7959.973085,45.28
7962.198590,45.28
7963.155217,52.7
7964.424229,45.28
7966.649733,45.28
7968.875200,45.28
7971.100905,45.28
7973.325601,45.28
7973.311338,52.7
7975.551082,45.28
7977.776556,45.28
7980.001979,44.87
7982.227679,44.87
7983.467772,52.31
7984.453009,44.87
7986.678481,44.87
7988.904060,44.87
7991.129506,44.87
7993.355144,44.87
7993.624193,52.31
7995.580825,44.87
7997.806332,44.87
8000.031921,44.87
8002.257437,44.87
8003.780873,52.31
8004.483198,44.87
8006.708743,44.87
8008.934251,44.87
8011.159745,44.87
8013.384335,44.87
8013.937533,52.31
8015.609050,44.87
8017.833976,44.46
8020.059533,44.46
8022.285025,44.46
8024.093737,51.93
8024.510592,44.46
8026.958228,44.46
8029.183740,44.46
8031.409262,44.46
8033.633906,44.46
8034.250449,51.93
8035.859418,44.46
8038.085120,44.46
8040.310651,44.46
8042.534354,44.46
8044.407087,51.93
8044.759838,44.46
8046.985334,44.46
8049.209100,44.46
8051.434589,44.46
8053.660244,44.46
8054.563513,51.93
8055.885879,44.05
8058.111382,44.05
8060.337066,44.05
8062.560787,44.05
8064.719766,51.93
8064.786301,44.05
8067.011785,44.05
8069.237305,44.05
8071.462539,44.05
8073.687317,44.05
8074.876274,51.55
8075.912824,44.05
8078.138317,44.05
8080.363807,44.05
8082.587451,44.05
8084.813007,44.05
8085.033205,51.55
8087.038518,44.05
8089.264021,44.05
8091.489169,44.05
8093.714943,43.64
8095.189431,51.55
8095.940470,43.64
8098.165968,43.64
8100.391474,43.64
8102.615102,43.64
8104.840755,43.64
8105.346171,51.55
8107.064928,43.64
8109.290354,43.64
8111.515829,43.64
8113.741434,43.64
8115.502675,51.16
8115.967068,43.64
8118.192558,43.64
8120.418038,43.64
8122.642344,43.64
8124.867808,43.64
8125.659309,51.16
8127.093111,43.64
8129.318617,43.64
8131.544093,43.23
8133.769104,43.23
8135.815444,51.16
8135.994588,43.23
8138.442207,43.23
8140.667704,43.23
8142.892306,43.23
8145.117792,43.23
8145.971614,51.16
8147.343262,43.23
8149.568884,43.23
8151.794428,43.23
8154.020057,43.23
8156.128333,50.78
8156.245527,43.23
8158.469112,43.23
8160.693059,43.23
8162.917693,43.23
8165.143156,43.23
8166.285092,50.78
8167.368645,43.23
8169.594149,42.82
8171.819756,42.82
8174.045355,42.82
8176.270173,42.82
8176.441142,50.78
8178.495728,42.82
8180.721205,42.82
8182.945954,42.82
8185.171473,42.82
8186.597195,50.78
8187.396979,42.82
8189.622463,42.82
8191.847932,42.82
8194.073093,42.82
8196.298600,42.82
8196.753726,50.78
8198.524077,42.82
8200.749145,42.82
8202.973854,42.82
8205.199437,42.41
8206.910273,50.39
8207.424913,42.41
8209.650381,42.41
8211.875846,42.41
8214.101427,42.41
8216.325082,42.41
8217.066745,50.39
8218.550585,42.41
8220.776175,42.41
8223.000803,42.41
8225.226298,42.41
8227.223026,50.39
8227.452012,42.41
8229.677512,42.41
8231.902987,42.41
8234.128609,42.41
8236.354069,42.41
8237.379611,50.39
8238.579665,42.41
8240.805237,42.41
8243.030875,42.0
8245.256344,42.0
8247.481907,42.0
8247.536239,50.01
8249.707574,42.0
8251.933131,42.0
8254.158736,42.0
8256.384283,42.0
8257.692619,50.01
8258.609723,42.0
8260.835352,42.0
8263.059931,42.0
8265.285470,42.0
8267.511020,42.0
8267.849370,50.01
8269.736463,42.0
8271.962151,42.0
8274.187744,42.0
8276.413277,42.0
8278.005890,50.01
8278.638703,42.0
8280.864259,41.59
8283.089020,41.59
8285.314584,41.59
8287.540132,41.59
8288.162458,49.62
8289.765605,41.59
8291.991200,41.59
8294.217083,41.59
8296.442597,41.59
8298.319221,49.62
8298.668144,41.59
8300.893657,41.59
8303.118393,41.59
8305.344040,41.59
8307.569655,41.59
8308.475354,49.62
8309.795181,41.59
8312.020851,41.59
8314.246543,41.59
8316.472332,41.19
8318.632088,49.62
8318.697997,41.19
8320.923535,41.19
8323.148194,41.19
8325.373667,41.19
8327.599236,41.19
8328.788530,49.24
8329.824879,41.19
8332.050413,41.19
8334.276039,41.19
8336.501581,41.19
8338.727373,41.19
8338.944721,49.24
8340.952914,41.19
8343.177574,41.19
8345.403121,41.19
8347.628647,41.19
8349.101624,49.24
8349.854699,40.82
8352.302368,40.82
8354.528248,40.82
8356.753855,40.82
8358.979428,40.82
8359.257951,49.24
8361.205203,40.82
8363.429966,40.82
8365.655570,40.82
8367.881148,40.82
8369.414249,48.86
8370.106748,40.82
8372.332488,40.82
8374.558271,40.82
8376.783866,40.82
8379.009442,40.82
8379.571322,48.86
8381.235024,40.46
8383.459904,40.46
8385.685488,40.46
8387.911048,40.46
8389.727406,48.86
8390.136625,40.46
8392.362224,40.46
8394.587991,40.46
8396.813625,40.46
8399.039225,40.46
8399.884215,48.86
8401.264807,40.46
8403.489536,40.46
8405.715415,40.46
8407.941013,40.46
8410.040553,48.86
8410.166608,40.46
8412.392163,40.46
8414.617783,40.11
8416.843535,40.11
8419.069168,40.11
8420.197541,48.48
8421.294752,40.11
8423.519419,40.11
8425.744987,40.11
8427.969187,40.11
8430.194785,40.11
8430.353938,48.48
8432.420390,40.11
8434.646027,40.11
8436.871621,40.11
8439.097146,40.11
8440.510714,48.48
8441.322798,40.11
8443.547482,40.11
8445.773043,39.75
8447.998621,39.75
8450.224352,39.75
8450.667216,48.48
8452.449941,39.75
8454.675558,39.75
8456.901124,39.75
8459.126686,39.75
8460.823551,48.09
8461.352428,39.75
8463.577201,39.75
8465.802815,39.75
8468.028391,39.75
8470.253998,39.75
8470.980152,48.09
8472.479737,39.75
8474.705359,39.75
8476.930911,39.75
8479.156459,39.38
8481.137098,48.09
8481.382017,39.38
8483.606804,39.38
8485.832369,39.38
8488.057950,39.38
8490.283530,39.38
8491.293328,48.09
8492.509111,39.38
8494.733188,39.38
8496.958822,39.38
8499.184397,39.38
8501.409956,39.38
8501.449970,47.71
8503.634618,39.38
8505.860308,39.38
8508.085943,39.38
8510.533688,39.02
8511.606980,47.71
8512.757442,39.02
8514.983016,39.02
8517.208584,39.02
8519.434146,39.02
8521.659781,39.02
8521.763312,47.71
8523.885531,39.02
8526.111133,39.02
8528.336990,39.02
8530.562733,39.02
8531.919654,47.71
8532.786537,39.02
8535.012140,39.02
8537.237744,39.02
8539.685642,39.02
8541.911246,38.66
8542.076287,47.32
8544.137140,38.66
8546.361061,38.66
8548.586707,38.66
8550.812578,38.66
8552.232627,47.32
8553.037406,38.66
8555.263164,38.66
8557.488777,38.66
8559.714366,38.66
8561.940176,38.66
8562.389059,47.32
8564.165985,38.66
8566.391640,38.66
8568.617246,38.66
8570.842847,38.66
8572.545476,47.32
8573.067653,38.66
8575.293316,38.3
8577.518931,38.3
8579.744535,38.3
8581.970120,38.3
8582.702262,46.91
8584.196000,38.3
8586.421631,38.3
8588.647240,38.3
8590.872835,38.3
8592.858518,46.91
8593.097558,38.3
8595.323332,38.3
8597.548989,38.3
