time_seconds,power
15108.1582,0.07
15108.3522,1.57
15108.4121,0.07
15108.4689,0.07
15108.7231,0.07
15108.7681,0.07
15109.0343,0.07
15109.0822,0.07
15109.3446,0.07
15109.3938,0.07
15109.6557,0.07
15109.7066,0.07
15109.9667,0.07
15110.0194,0.07
15110.2773,0.07
15110.3359,0.07
15110.5874,0.07
15110.6322,0.07
15110.8966,0.07
15110.9501,0.07
15111.2078,0.07
15111.2606,0.07
15111.5182,0.07
15111.5727,0.07
15111.8311,0.07
15111.8874,0.07
15112.1393,0.07
15112.1870,0.07
15112.4498,0.07
15112.4941,0.07
15112.7607,0.07
15112.8089,0.07
15113.0707,0.07
15113.1216,0.07
15113.3819,0.07
15113.4353,0.07
15113.6910,0.07
15113.7399,0.07
15114.0009,0.07
15114.0565,0.07
15114.3117,0.07
15114.3569,0.07
15114.6332,0.07
15114.6715,0.07
15114.9332,0.07
15114.9879,0.07
15115.2447,0.07
15115.3022,0.07
15115.5568,0.07
15115.6080,0.07
15115.8859,0.07
15115.9375,0.07
15116.2143,0.07
15116.2687,0.07
15116.5437,0.07
15116.5962,0.07
15117.0968,0.07
15117.1507,0.07
15117.4249,0.07
15117.4790,0.07
15117.7541,0.07
15117.8158,0.07
15118.0836,0.07
15118.1306,0.07
15118.2665,1.55
15118.4111,0.07
15118.4622,0.07
15118.7389,0.07
15118.7933,0.07
15119.0679,0.07
15119.1245,0.07
15119.3847,0.07
15119.4419,0.07
15119.6933,0.07
15119.7403,0.07
15120.0008,0.07
15120.0527,0.07
15120.3102,0.07
15120.3636,0.07
15120.6185,0.07
15120.6741,0.07
15120.9274,0.07
15120.9862,0.07
15121.2355,0.07
15121.2846,0.07
15121.5446,0.07
15121.5978,0.07
15121.8528,0.07
15121.9076,0.07
15122.1617,0.07
15122.2126,0.07
15122.4709,0.07
15122.5224,0.07
15122.7779,0.07
15122.8356,0.07
15123.0891,0.07
15123.1646,0.07
15123.3971,0.07
15123.4525,0.07
15123.6998,0.07
15123.7426,0.07
15124.0193,0.07
15124.0458,0.07
15124.2965,0.07
15124.3508,0.07
15124.5948,0.07
15124.6502,0.07
15124.8961,0.07
15124.9512,0.07
15125.2035,0.07
15125.2549,0.07
15125.5045,0.07
15125.5516,0.07
15125.8046,0.07
